num_pozo,empresa,propietario,propietariotel,propietariofax,propietariopostal,propietarioemail,propietariodirec,agua uso,Uso del agua agregado,caudal,direcpozo,profundidad,sperfora,captar,hojacarto,latitud,longitud,altitud,provincia,canton,distrito,lugar,fechaap
MR-44,Pozos Modernos,"Desarrolladora De BahÃ­a Guajiniquil, Ltda",22201010,,,,,DomÃ©stico,Consumo humano,0002.00,500 m al norte de la playa Guajiniquil,25,RotaciÃ³n,,MURCIELAGO,328709,352211,25,5,510,51001,,2009-06-15
MR-45,Pozos Modernos,"Desarrolladora BahÃ­a Guajiniquil, Ltda",22201010,,,,,DomÃ©stico,Consumo humano,0002.00,500 m al norte de playa Junquillal,25,RotaciÃ³n,,MURCIELAGO,328662,352098,25,5,510,51001,,2009-06-15
MR-5,GUANACASTECA,COM.DESARROLLO ST.ELENA,,,,,,DOMESTICO,Consumo humano,2.52,,65.11,,F Murcielago,MURCIELAGO,323800,359900,272.00,5,510,51004,SANTA ELENA,1995-04-25
MR-6,GUANACASTECA,HDA.EL HACHA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,,PERCUSION,F Murcielago,MURCIELAGO,325700,360000,,5,510,51004,EL HACHA,1995-04-25
MR-7,SENARA,PARQUE NACIONAL SANTA ROSA,,,,,,DOMESTICO,Consumo humano,1.89,,114.00,,F Murcielago,MURCIELAGO,313800,359800,290.00,5,510,51004,HDA.SANTA ROSA,1972-04-25
MR-8,SENARA,PARQUE NACIONAL SANTA ROSA,,,,,,DOMESTICO,Consumo humano,0.50,,122.56,PERCUSION,F Murcielago,MURCIELAGO,317700,362500,250.00,5,510,51004,HDA.SANTA ROSA,1995-04-25
MR-9,SENARA,D.ALVAREZ,,,,,,DOMESTICO,Consumo humano,0.50,,45.72,,F Murcielago,MURCIELAGO,329100,357600,,5,510,51001,FCA.HUACALITO,1995-04-25
MT-1,SIN DATO,JUAN VARGAS,,,,,,DOMESTICO,Consumo humano,0.50,,28.95,PERCUSION,F Matambu,MATAMBU,237700,376300,,5,502,50201,Bo. SAN MARTIN,1967-03-02
MT-10,AQUASUB,AyA,,,,,,ABAST. PUBLICO,Consumo humano,9.45,,91.00,PERCUSION,F Matambu,MATAMBU,236330,376000,150.00,5,502,50201,,1967-10-02
MT-100,SIN DATO,PORFIRIO PEREZ,,,,,,DOMESTICO,Consumo humano,0.50,,7.35,EXCAVADO,F Matambu,MATAMBU,227500,398000,18.00,5,502,50202,MOROTE,1980-03-23
MT-101,SIN DATO,RAUL GOMEZ,,,,,,DOMESTICO,Consumo humano,0.50,,12.11,EXCAVADO,F Matambu,MATAMBU,229200,396800,20.00,5,502,50202,COYAPA,1980-03-23
MT-102,SIN DATO,VICENTE PEREZ,,,,,,DOMESTICO,Consumo humano,0.50,,7.76,EXCAVADO,F Matambu,MATAMBU,231600,395300,30.00,5,502,50202,VIGIA,1980-03-23
MT-103,SIN DATO,JUAN GUTIERREZ,,,,,,DOMESTICO,Consumo humano,0.50,,3.65,EXCAVADO,F Matambu,MATAMBU,232300,396200,18.00,5,502,50202,VIGIA,1982-03-23
MT-104,SIN DATO,MELISANDRO BRICE?O,,,,,,DOMESTICO,Consumo humano,0.50,,10.33,EXCAVADO,F Matambu,MATAMBU,222100,396700,90.00,5,509,50902,GUASTOMATAL,1980-03-24
MT-105,SIN DATO,JORGE A BRICE?O,,,,,,DOMESTICO,Consumo humano,0.50,,13.63,EXCAVADO,F Matambu,MATAMBU,221200,395500,120.00,5,509,50902,ANGOSTURA,1982-03-24
MT-106,SIN DATO,JOSE L. SAENZ,,,,,,DOMESTICO,Consumo humano,0.50,,10.44,,F Matambu,MATAMBU,223200,397900,50.00,5,509,50902,SANTA RITA,1982-03-24
MT-107,SIN DATO,HERNAN VARGAS,,,,,,DOMESTICO,Consumo humano,0.50,,12.95,EXCAVADO,F Matambu,MATAMBU,225800,395300,40.00,5,509,50902,CACAO,1980-03-24
MT-108,SIN DATO,ANTONIO UGALDE,,,,,,DOMESTICO,Consumo humano,0.50,,9.00,,F Matambu,MATAMBU,225500,394600,80.00,5,509,50902,CACAO,1980-03-24
MT-109,SIN DATO,GREGORIO SEQUEIRA,,,,,,DOMESTICO,Consumo humano,0.50,,10.81,EXCAVADO,F Matambu,MATAMBU,226900,395400,20.00,5,509,50902,CACAO,1980-03-24
MT-11,SIN DATO,SAUL CARDENAS,,,,,,DOMESTICO,Consumo humano,0.50,,32.00,PERCUSION,F Matambu,MATAMBU,236200,376300,,5,502,50201,FCA SAUL C.,1968-10-17
MT-110,SIN DATO,NIEMES BARRANTES,,,,,,DOMESTICO,Consumo humano,0.50,,10.34,EXCAVADO,F Matambu,MATAMBU,224300,398500,35.00,5,509,50902,SANTA RITA,1980-04-17
MT-111,SIN DATO,CLEOFAS ACOSTA,,,,,,DOMESTICO,Consumo humano,0.50,,4.87,EXCAVADO,F Matambu,MATAMBU,225700,398450,30.00,5,509,50902,FINCA IPACARAL,1980-04-17
MT-112,SIN DATO,SENARA,,,,,,DOMESTICO,Consumo humano,0.50,,38.75,,F Matambu,MATAMBU,226700,398900,15.00,5,509,50902,MOROTE,1980-08-01
MT-113,SENARA,ELADIO CASTRO,,,,,,DOMESTICO,Consumo humano,0.50,,33.35,,F Matambu,MATAMBU,224200,398350,40.00,5,509,50902,SANTA RITA,1980-09-16
MT-114,SENARA,,,,,,,DOMESTICO,Consumo humano,0.50,,34.90,,F Matambu,MATAMBU,225900,398200,20.00,5,509,50902,CHUMICO,1980-09-01
MT-115,MIRANDA E.,?ATO SAENZ,,,,,,DOMESTICO,Consumo humano,6.20,,46.00,,F Matambu,MATAMBU,226650,397250,25.00,5,509,50902,HDA RONANA,1981-04-01
MT-116,SIN DATO,,,,,,,DOMESTICO,Consumo humano,0.50,,20.00,,F Matambu,MATAMBU,227300,394800,20.00,5,509,50902,CACAO,1981-03-01
MT-117,SENARA,SENARA,,,,,,DOMESTICO,Consumo humano,0.83,,70.00,,F Berrugate,MATAMBU,223200,399500,37.00,5,509,50902,FCA MAX LI SING,1981-06-01
MT-118,SIN DATO,ASOC.DESARROLLO INTEGRAL,,,,,,DOMESTICO,Consumo humano,2.50,,30.00,PERCUSION,F Matambu,MATAMBU,237800,393150,20.00,5,502,50204,SAN JUAN,1986-09-03
MT-119,I.D.A.,I.D.A.,,,,,,DOMESTICO,Consumo humano,1.50,,24.00,ROTACION,F Matambu,MATAMBU,234050,380000,105.00,5,502,50201,CASITAS,1986-01-19
MT-12,SIN DATO,AyA,,,,,,ABAST. PUBLICO,Consumo humano,1.57,,116.12,,F Matambu,MATAMBU,236800,376300,135.00,5,502,50201,F. MIGUEL LOPEZ,1967-08-07
MT-120,ROYPE S.A.,BANCO NACIONAL DE C.R.,,,,,,DOMESTICO,Consumo humano,1.00,,50.00,PERCUSION,F Matambu,MATAMBU,236350,376920,,5,502,50201,,1987-03-04
MT-121,SIN DATO,,,,,,,DOMESTICO,Consumo humano,0.50,,,ROTACION,F Matambu,MATAMBU,227250,380200,,5,511,51101,,1987-05-19
MT-122,SIN DATO,DIR.GEN.ADAPTACION SOCIAL,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,236100,380200,,5,502,50201,RIO GRDE.NICOYA,1988-01-28
MT-123,SIN DATO,ASOC.DES.INTEGRAL CACAO,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,225920,395500,,5,509,50902,COMUNIDAD CACAO,1988-01-28
MT-124,ROYPE S.A.,ASOC.DES.INT.DE CURIME,,,,,,DOMESTICO,Consumo humano,0.50,,32.00,PERCUSION,F Matambu,MATAMBU,233230,377350,,5,502,50201,CURIME,1988-04-25
MT-125,AGROPOZO,ASOC.DES.INT.MONTE ROMO,,,,,,DOMESTICO,Consumo humano,0.40,,18.50,PERCUSION,F Matambu,MATAMBU,222800,386850,440.00,5,511,51104,MONTE ROMO,1988-08-03
MT-126,FRANCISCO ARGUELLO R.,RICARDO ARROYO MU?OZ,,,,,,DOMESTICO,Consumo humano,0.50,,,ROTACION,F Matambu,MATAMBU,225300,398800,,5,509,50902,,1989-12-05
MT-127,SANCHEZ S.A.,BENITA SEQUEIRA GUEVARA,,,,,,DOMESTICO,Consumo humano,0.50,,,PERCUSION,F Matambu,MATAMBU,234110,390175,,5,502,50202,PUEBLO VIEJO,1990-06-26
MT-128,SANCHEZ S.A.,ANTONIO SEQUEIRA GUEVARA,,,,,,DOMESTICO,Consumo humano,0.50,,,PERCUSION,F Matambu,MATAMBU,234410,389125,,5,502,50202,PUEBLO VIEJO,1990-06-26
MT-129,ALFA S.A.,AyA,,,,,,ABAST. PUBLICO,Consumo humano,5.40,,26.00,PERCUSION,F Matambu,MATAMBU,232500,384050,,5,502,50202,MANSION,1990-11-06
MT-13,SIN DATO,MUNICIPALIDAD,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,29.00,PERCUSION,F Matambu,MATAMBU,236800,376700,,5,502,50201,PTA. ELECTRICA,1968-10-17
MT-130,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,5.00,,27.00,PERCUSION,F Matambu,MATAMBU,235350,380300,,5,502,50201,RIO GRANDE,1991-04-24
MT-131,ROYPE S.A.,PAULINA FAJARDO RAMIREZ,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,233550,381000,,5,502,50201,TIERRA BLANCA,1992-03-12
MT-132,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,235810,393900,,5,502,50202,QUEBRADA HONDA,1992-08-10
MT-133,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,235630,393570,,5,502,50202,QUEBRADA HONDA,1992-08-10
MT-134,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,235300,393150,,5,502,50202,QUEBRADA HONDA,1992-08-31
MT-135,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,235100,393500,,5,502,50202,QUEBRADA HONDA,1992-08-31
MT-136,ROYPE S.A.,RAFAEL ZAMORA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,238400,377700,,5,502,50201,NICOYA,1992-08-31
MT-137,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,25.00,PERCUSION,F Matambu,MATAMBU,229400,372650,,5,502,50201,DULCE NOMBRE,1992-09-17
MT-138,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,7.50,,40.00,PERCUSION,F Matambu,MATAMBU,226300,380950,,5,511,51101,HOJANCHA,1992-02-04
MT-139,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,233800,391800,,5,502,50202,,1992-11-30
MT-14,COSTARRICENSE S.A.,MUNICIPALIDAD,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,25.60,PERCUSION,F Matambu,MATAMBU,236900,376800,,5,502,50201,150 W C.C.S.S.,1967-04-04
MT-140,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,237600,392200,,5,502,50202,,1992-11-30
MT-141,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,237600,391900,,5,502,50202,,1992-11-30
MT-142,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,233600,391700,,5,502,50202,,1992-11-30
MT-143,FONT S.A.,LA CEIBA DE NICOYA,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,238800,391750,,5,502,50202,,1992-11-30
MT-144,JIMENEZ  Y DELGADO LTDA,MUNICIPALIDAD DE NICOYA,,,,,,ABAST. PUBLICO,Consumo humano,2.50,,40.00,PERCUSION,F Matambu,MATAMBU,235775,377385,,5,502,50201,NICOYA,2002-01-30
MT-145,ROYPE S.A.,"ORNAMENTALES NICOYA, S.A.",,,,,,DOMESTICO,Consumo humano,0.97,,19.00,,F Matambu,MATAMBU,232050,376950,,5,502,50201,CURIME,1993-01-18
MT-146,ROCKG POZOS Y RIEGO S.A.,MARVIN MATARRITA ROSALES,,,,,,DOMESTICO,Consumo humano,1.00,,30.00,PERCUSION,F Matambu,MATAMBU,237689,377000,,5,502,50201,SAN MARTIN,2007-05-29
MT-147,ROYPE S.A.,"ORNAMENTALES NICOYA, S.A.",,,,,,DOMESTICO,Consumo humano,0.50,,30.00,,F Matambu,MATAMBU,232500,377100,,5,502,50201,CURIME,1993-01-18
MT-148,PERF. ROCA S.A.,INVERSIONES HUACAS S.A.,,,,,,DOMEST-RIEGO,Agroganadería,2.00,,40.00,ROTACION,F Matambu,MATAMBU,234385,378050,,5,502,50201,CURIME,2007-07-10
MT-149,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,1.40,,38.00,PERCUSION,F Matambu,MATAMBU,231100,385700,,5,502,50202,HOJANCHA,1993-04-30
MT-15,SIN DATO,ARNOLDO ROSALES,,,,,,DOMESTICO,Consumo humano,0.50,,8.22,EXCAVADO,F Matambu,MATAMBU,236500,376700,135.00,5,502,50201,CENTRO NICOYA,1967-03-17
MT-150,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,42.00,PERCUSION,F Matambu,MATAMBU,231250,385750,,5,502,50202,HOJANCHA,1993-06-04
MT-151,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,1.00,,30.00,PERCUSION,F Matambu,MATAMBU,232850,380400,,5,502,50201,MATAMBU,1993-08-07
MT-152,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,6.25,,26.00,PERCUSION,F Matambu,MATAMBU,228500,374650,,5,502,50201,CAIMITAL,1993-11-09
MT-153,GEOTECNIA S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,234850,393000,,5,502,50202,LA CEIBA,1994-01-13
MT-154,GEOTECNIA S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,234800,393150,,5,502,50202,LA CEIBA,1994-01-13
MT-155,GEOTECNIA S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,235000,393000,,5,502,50202,LA CEIBA,1994-01-13
MT-156,GEOTECNIA S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,235000,393200,,5,502,50202,LA CEIBA,1994-01-13
MT-157,ROYPE S.A.,GANADERIA EL PEDERNAL S.A,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,234300,383600,,5,502,50202,PEDERNAL,1994-09-22
MT-158,JIMENEZ  Y DELGADO LTDA,FIDEL GUEVARA CORTES,,,,,,DOMESTICO,Consumo humano,0.50,,20.00,PERCUSION,F Matambu,MATAMBU,233525,384680,,5,502,50202,OBISPO,1994-10-05
MT-159,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,31.00,,F Matambu,MATAMBU,225000,381500,,5,511,51101,HOJANCHA,1995-05-02
MT-16,ORTIZ & CIA,BANCO DE COSTA RICA,,,,,,DOMESTICO,Consumo humano,0.50,,24.38,PERCUSION,F Matambu,MATAMBU,236500,376900,,5,502,50201,FTE A LA PLAZA,1967-03-30
MT-160,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,2.50,,21.50,,F Matambu,MATAMBU,224800,381950,,5,511,51101,HOJANCHA,1995-05-02
MT-161,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,3.00,,19.00,,F Matambu,MATAMBU,226100,380850,,5,511,51101,HOJANCHA,1995-05-02
MT-162,JIMENEZ  Y DELGADO LTDA,SERVICENTRO NICOYA,,,,,,VARIOS,Otros,,,,,F Matambu,MATAMBU,236800,377150,,5,502,50201,B? EL CARMEN,1995-01-05
MT-163,AyA,AYA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,16.00,PERCUSION,F Matambu,MATAMBU,230900,385750,,5,502,50202,HOJANCHA,1993-03-20
MT-164,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,26.50,,F Matambu,MATAMBU,233600,393100,,5,502,50202,LA CEIBA,1995-02-21
MT-165,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,22.00,,F Matambu,MATAMBU,233050,393000,,5,502,50202,LA CEIBA,1995-02-21
MT-166,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,25.00,,F Matambu,MATAMBU,233530,392595,,5,502,50202,LA CEIBA,1995-02-21
MT-167,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,33.00,,F Matambu,MATAMBU,233650,392590,,5,502,50202,LA CEIBA,1995-02-21
MT-168,JIMENEZ  Y DELGADO LTDA,HELECHOS INTERNACIONALES,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,232300,377050,,5,502,50201,CURIME,1995-05-17
MT-169,JIMENEZ  Y DELGADO LTDA,LA COSTE?A S.A.,,,,,,DOMESTICO,Consumo humano,0.50,,0.00,,F Matambu,MATAMBU,230377,374333,,5,502,50201,DULCE NOMBRE,1995-05-17
MT-17,SIN DATO,SAUL CARDENAS,,,,,,DOMESTICO,Consumo humano,0.50,,12.13,EXCAVADO,F Matambu,MATAMBU,236300,376500,,5,502,50201,,1967-03-30
MT-170,MIS DOS ANGELITOS M Y M,ALEXIS RENE PICADO,,,,,,DOMEST-RIEGO,Agroganadería,2.00,,40.00,PERCUSION,F Matambu,MATAMBU,222575,381248,,5,511,51101,MARAVILLA,2007-07-11
MT-171,JIMENEZ  Y DELGADO LTDA,"ANTONIO Y PASQUALE 2006,S.A.",,,,,,DOMEST-RIEGO,Agroganadería,1.00,,30.00,PERCUSION,F Matambu,MATAMBU,235241,376563,,5,502,50201,NICOYA,2007-07-25
MT-172,MIS DOS ANGELITOS M Y M,FIGIPA S.A.,,,,,,DOMEST-RIEGO,Agroganadería,2.00,,40.00,PERCUSION,F Matambu,MATAMBU,234275,378235,,5,502,50201,LA FORTUNA,2007-10-24
MT-173,JIMENEZ  Y DELGADO LTDA,SANTIAGO VILLEGAS ENRIQUEZ,,,,,,DOMEST-RIEGO,Agroganadería,1.00,,60.00,PERCUSION,F Matambu,MATAMBU,229876,372953,178.00,5,502,50201,DULCE NOMBRE,2007-11-08
MT-176,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,30.00,,F Matambu,MATAMBU,233850,392560,,5,502,50202,LA CEIBA,1995-06-27
MT-177,JIMENEZ  Y DELGADO LTDA,GERARDO PANIAGUA DIAZ,,,,,,VARIOS,Otros,,,,,F Matambu,MATAMBU,235075,378250,,5,502,50201,LA GRANJA,1995-10-30
MT-178,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,237750,392400,,5,502,50202,SAN JUAN Q.H.,1995-11-06
MT-179,CORP. SICAR S.A.,LA CEIBA DE NICOYA S.A.,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,237500,392475,,5,502,50202,SANJUAN Q.H.,1995-11-06
MT-18,SIN DATO,MIGUEL LOPEZ,,,,,,DOMESTICO,Consumo humano,0.50,,10.36,EXCAVADO,F Matambu,MATAMBU,236300,376900,132.00,5,502,50201,100M SUR PLAZA,1967-04-21
MT-180,JIMENEZ  Y DELGADO LTDA,SOC.SAN AMBROSIO NICOYA,,,,,,INDUSTRIAL,Industrial y comercial,0.50,,30.00,PERCUSION,F Matambu,MATAMBU,237550,376125,,5,502,50201,SAN MARTIN,1996-01-15
MT-181,JIMENEZ  Y DELGADO LTDA,RACHID BEIRUTE GRANADOS,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,238250,384850,,5,502,50201,SANTA ANA,1996-01-15
MT-182,JIMENEZ  Y DELGADO LTDA,LA COSTE?A S.A.,,,,,,RIEGO,Agroganadería,0.00,,0.00,,F Matambu,MATAMBU,230319,374365,,5,502,50201,DULCE NOMBRE,1996-01-15
MT-183,JIMENEZ  Y DELGADO LTDA,FREDDY DURAN ARAYA,,,,,,DOMESTICO,Consumo humano,0.50,,30.00,,F Matambu,MATAMBU,236050,380075,,5,502,50201,RIO GRANDE,1997-05-26
MT-184,JIMENEZ  Y DELGADO LTDA,MIGUEL ARGUEDAS,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,237950,376850,,5,502,50201,B.SAN MARTIN,1997-05-26
MT-185,JIMENEZ  Y DELGADO LTDA,JOSE CAMPOS QUESADA,,,,,,DOMESTICO,Consumo humano,0.50,,,,,MATAMBU,238800,377350,,5,502,50201,NICOYA,1997-06-09
MT-186,JIMENEZ  Y DELGADO LTDA,OSCAR VARGAS BENAVIDES,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,232220,394100,,5,502,50202,VIGIA,1997-07-15
MT-187,AGROPOZO,AYA,,,,,,ABAST. PUBLICO,Consumo humano,14.85,,35.00,ROTACION,F Matambu,MATAMBU,234640,378650,,5,502,50201,CURIME,1998-01-22
MT-188,JIMENEZ  Y DELGADO LTDA,ANGEL VALDEZ CARRILLO,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,234525,383750,,5,502,50202,OBISPO,1998-02-17
MT-189,JIMENEZ  Y DELGADO LTDA,ABRHAM RODRIGUEZ FERNANDEZ,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,236550,377685,,5,502,50201,B LA VIRGINIA,1998-03-09
MT-19,SIN DATO,LUIS VARGAS,,,,,,DOMESTICO,Consumo humano,0.50,,7.56,EXCAVADO,F Matambu,MATAMBU,236200,376700,,5,502,50201,Bo. CANANGA,1967-03-17
MT-190,AGROPOZO,AYA,,,,,,ABAST. PUBLICO,Consumo humano,0.86,,50.00,ROTACION,F Matambu,MATAMBU,237410,388300,,5,502,50202,BARRA HONDA,1998-04-13
MT-191,JIMENEZ  Y DELGADO LTDA,ASOC.B.Y F. CASITAS DE NICOYA,,,,,,VARIOS,Otros,,,,,F Matambu,MATAMBU,234700,379100,,5,502,50201,CASITAS,1998-04-27
MT-192,JIMENEZ  Y DELGADO LTDA,JOAQUIN GUERRERO V.,,,,,,DOMESTICO,Consumo humano,1.50,,30.00,ROTACION,F Matambu,MATAMBU,234725,378950,,5,502,50201,CASITAS,1998-06-05
MT-193,JIMENEZ  Y DELGADO LTDA,CONST.SEQUEIRA Y MENA S.A.,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,234800,378750,,5,502,50201,NICOYA,1998-09-09
MT-194,JIMENEZ  Y DELGADO LTDA,MARVIN LOPEZ MADRIGAL,,,,,,URBANISTICO,Consumo humano,4.00,,25.00,PERCUSION,F Matambu,MATAMBU,232900,392475,,5,502,50202,BOCA LETRAS,1999-02-17
MT-195,JIMENEZ  Y DELGADO LTDA,ASOC.DES.INTEGRAL LA MANSION,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,233205,382380,,5,502,50202,CA?AL,1999-03-12
MT-196,JIMENEZ  Y DELGADO LTDA,EDAISY PALMA BUITRAGO,,,,,,RIEGO,Agroganadería,,,,,F Matambu,MATAMBU,232700,388800,,5,502,50202,PUBLO NUEVO,1999-04-08
MT-197,JIMENEZ  Y DELGADO LTDA,WILLIAM URE?A GUNDELL,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,227180,373150,,5,502,50201,CAIMITALITO,1999-09-24
MT-198,JIMENEZ  Y DELGADO LTDA,CONSTRUCTORA PEDREGAL S.A.,,,,,,INDUSTRIAL,Industrial y comercial,0.63,,55.00,PERCUSION,F Matambu,MATAMBU,237860,378050,,5,502,50201,NICOYA,2000-04-13
MT-199,,MELONES DE ENTEBRE S.A.,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Matambu,MATAMBU,223050,399350,,5,509,50902,SANTA RITA,2000-05-15
MT-2,SIN DATO,JUNTA DE EDUCACION,,,,,,DOMESTICO,Consumo humano,0.50,,8.38,EXCAVADO,F Matambu,MATAMBU,237600,376600,,5,502,50201,ESC.SAN MARTIN,1967-03-02
MT-20,ORTIZ & CIA,BANCO DE COSTA RICA,,,,,,DOMESTICO,Consumo humano,0.50,,,PERCUSION,F Matambu,MATAMBU,236300,376900,,5,502,50201,BANCO DE  C.R.,1967-03-17
MT-200,JIMENEZ  Y DELGADO LTDA,FCA.EL ALTO DE GUANACASTE S.A.,,,,,,DOMESTICO,Consumo humano,1.50,,30.00,,F Matambu,MATAMBU,233650,388850,,5,502,50202,PUEBLO NUEVO,2000-07-28
MT-201,JIMENEZ  Y DELGADO LTDA,ASDRUBAL SEQUEIRA ENRIQUE,,,,,,DOMESTICO,Consumo humano,1.00,,30.00,PERCUSION,F Matambu,MATAMBU,235750,380775,,5,502,50201,NICOYA,2000-07-28
MT-202,CORP. SICAR S.A.,PRADO TURISTICO NACAOME,,,,,,TURISTICO,Turismo,,,38.00,,F Matambu,MATAMBU,237150,391900,,5,502,50202,SAN JUAN,2000-08-03
MT-203,SIN DATO,JOSE NAIN NEMA FLORES,,,,,,ABREVADERO,Agroganadería,1.50,,30.00,,F Matambu,MATAMBU,235340,378260,,5,502,50201,LA CRUZ,2000-11-07
MT-204,SIN DATO,JAIME ELIA PEREZ,,,,,,ABREVADERO,Agroganadería,,,30.00,,F Matambu,MATAMBU,235100,378550,,5,502,50201,CASITAS,2000-11-07
MT-205,SIN DATO,NAYIB NEME FLORES,,,,,,DOMESTICO,Consumo humano,1.50,,30.00,,F Matambu,MATAMBU,234950,378840,,5,502,50201,LAS CASITAS,2000-11-07
MT-206,SIN DATO,COMITE DE AGUA DE HONDORES,,,,,,ABAST. PUBLICO,Consumo humano,2.00,,24.00,,F Matambu,MATAMBU,233750,379500,,5,502,50201,HONDORES,2000-11-07
MT-207,SIN DATO,ENRIQUE VILLALOBOS CAMACHO,,,,,,ABREVADERO,Agroganadería,1.00,,30.00,,F Matambu,MATAMBU,233300,381750,,5,502,50202,MATAMBUGUITO,2000-11-07
MT-208,SIN DATO,ENRIQUE VILLALOBOS CAMACHO,,,,,,ABREVADERO,Agroganadería,1.00,,30.00,,F Matambu,MATAMBU,233150,381730,,5,502,50202,MATAMBUGUITO,2000-11-09
MT-209,SIN DATO,ENRIQUE VILLALOBOS CAMACHO,,,,,,ABREVADERO,Agroganadería,1.00,,30.00,,F Matambu,MATAMBU,233170,381900,,5,502,50202,MATAMBUGUITO,2000-11-09
MT-21,SIN DATO,EDELMIRA DE BRICE?O,,,,,,DOMESTICO,Consumo humano,0.50,,8.32,EXCAVADO,F Matambu,MATAMBU,236400,377000,132.00,5,502,50201,FTE PARQ NICOYA,1992-04-21
MT-210,SIN DATO,JORGE SAUMA,,,,,,ABREVADERO,Agroganadería,,,,,F Matambu,MATAMBU,232550,383730,,5,502,50202,MANSION,2000-11-09
MT-211,SIN DATO,COMUNIDAD DE CAIMITO,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,28.00,,F Matambu,MATAMBU,227230,372800,,5,502,50207,CAIMITO,2001-03-12
